c_reduction,final_error,final_rmsd,final_nrmsd_t
0.5466037306683642,"[ -7.2022496   -8.01795821 -10.71331607  -7.28172837 -12.7300431   -8.06562627 -18.29281831   0.58656269
 -13.42718123  -7.33194765 -20.12408629 -11.79859658   0.65071953   5.23864661  -9.98989466   9.01547452
  -3.69593573   5.91409405  11.8412514 ]",106.42452847317644,3.5474842824392145
