c_reduction,final_error,final_rmsd,final_nrmsd_t
0.9999999999999808,"[ 8.79003885  9.6735451   8.44184282 13.05631189  8.48909085 13.72115183  3.740672   22.54165889  8.12279294
 13.48645544 -0.3620851   6.58464827 17.33577709 19.90160119  2.29321525 18.52219547  2.60034554  8.53949254
 10.35132492]",143.06047323444795,4.768682441148266
