c_reduction,final_error,final_rmsd,final_nrmsd_t
0.6029983222833698,"[ -6.23702845  -6.93515581  -9.52311126  -5.99846355 -11.37109969  -6.65106047 -16.84531096   2.0417112
 -11.99234815  -5.94811816 -18.82479169 -10.62035693   1.6682175    6.05111585  -9.43664334   9.24355078
  -3.87170397   5.24425875  10.58378819]",88.94222868070035,2.9647409560233453
