c_reduction,final_error,final_rmsd,final_nrmsd_t
0.9999999999999853,"[21.10757534 23.54182463 23.79841465 29.81804793 26.55795801 32.98895094 24.09290249 43.86064562 30.29019172
 36.38523689 23.15391162 30.60773775 41.76076207 44.62883983 27.2290456  43.57919189 27.69743881 33.60198064
 35.31079688]",1051.932708367281,35.0644236122427
