c_reduction,final_error,final_rmsd,final_nrmsd_t
0.7197681726713697,"[ -3.9010111   -4.33808987  -6.69859764  -2.98966798  -8.22707517  -3.42550473 -13.59620784   5.25235822
  -8.88599611  -3.01562443 -16.13939828  -8.25899687   3.62485619   7.51614581  -8.56581282   9.39951197
  -4.56979099   3.53758823   7.71325229]",58.984375200562546,1.9661458400187515
