c_reduction,final_error,final_rmsd,final_nrmsd_t
5.723249733557327e-22,"[-397.74755568 -424.43682911 -462.04377255 -453.54874178 -513.94150965 -597.20656909 -647.30332734 -605.17710189
 -541.7605505  -539.98242977 -617.80538276 -610.19075483 -415.08612575 -374.42438299 -397.12231331 -591.07869471
 -533.1718549  -565.25664593 -538.16076783]",274507.8673418191,1068.1239974389848
