c_reduction,final_error,final_rmsd,final_nrmsd_t
9.133721861461996e-23,"[-382.25598436 -405.12523654 -437.89998591 -423.31952755 -476.24815962 -550.48043213 -589.47918408 -533.52213659
 -452.72210308 -429.14383078 -480.30171381 -440.69642814 -207.65236648 -122.30780949  -92.59967712 -225.24298639
  -95.70505627  -44.17446073   80.4752549 ]",146956.53861091807,571.8153253343115
