c_reduction,final_error,final_rmsd,final_nrmsd_t
2.4064467627363393e-20,"[-391.95299485 -417.21367326 -453.01330335 -442.24190943 -499.84216273 -579.72722935 -625.67010029 -578.36519211
 -508.43652897 -498.48685281 -566.3085169  -546.68714519 -337.33231069 -279.87273941 -282.84897541 -453.70346849
 -368.76797634 -369.24811386 -305.20483071]",211074.410059985,821.3012064590856
