5.154002754686874965e-01,9.455174753183730463e-01,1.960520557077152226e+00,1.247971071616942318e-01,2.056979797409309516e-02
2.081375899787923645e-01,1.720904251996880241e+00,1.930426496554491944e+00,1.659725931281446076e-01,2.381680148640486633e-02
2.408522597427603662e-01,9.075603792770499112e-01,1.682380571053442964e+00,2.313895226792371529e-01,2.785809579968327038e-02
2.098511833023637418e-01,7.035875247087642892e-01,1.242471582442102651e+00,9.750020406304578113e-01,1.083547796626178478e-01
1.484511680149289969e-01,6.938604482733415901e-01,9.882634069715448000e-01,3.487112132393802577e-01,6.102494568483590731e-01
