9.952041376640258230e-01,4.921330792413927679e-01,3.833013315707601842e-01,5.824426606043429239e-02,1.457788463387027110e-03
1.676587774149098931e-01,3.715152898382019231e+00,9.259262444647924362e-01,8.787005792517685321e-02,2.495005721922972149e-03
4.278240525866774252e-02,6.753431548840640453e-01,8.061566875846810643e-01,4.560129466812114230e-02,2.549563940450904134e-03
8.423481010875680242e-02,7.847166094558687410e-01,4.579049842416973992e-01,7.839814269993047868e-02,5.890946019108767723e-03
6.293108976505358727e-03,4.251110582371266794e-02,5.117715122676093353e-02,3.526153478508592398e-02,2.538421532348809212e-02
