c_reduction,final_error,final_rmsd,final_nrmsd_t
8.441200436518919e-22,"[-386.44444757 -410.3466024  -444.42776071 -431.49224206 -486.43811874 -563.1110481  -605.10752904 -552.88474331
 -476.77546    -459.0755969  -517.41851004 -486.42653656 -263.58840881 -190.25138253 -174.60910666 -323.68526115
 -213.312901   -184.10938418  -85.44673168]",168263.71861846975,654.7226405387928
