c_reduction,final_error,final_rmsd,final_nrmsd_t
0.8338412903628855,"[-119.85777532 -122.03483969 -135.49811219 -103.31137476 -140.62985715 -201.56424746 -230.0765882  -167.09955972
  -83.56999332  -62.46179574 -121.87334717  -96.90437664  114.37443629  169.91589183  160.69165598  -21.31155511
   46.90487564   23.3488731    57.03554013]",16258.419065139002,63.26233099275876
