c_reduction,final_error,final_rmsd,final_nrmsd_t
0.9999999999999999,"[114.69894821 120.96984298 113.01933512 147.7693049  110.20925514  46.38215603  12.37259902  67.29691867
 140.29498947 148.52344597  74.15011044  82.34944291 275.29885528 311.17575359 281.15519278  77.40804465
 123.09959462  76.38849536  86.42601598]",22185.148605077706,86.32353542831792
